external_match_id,match_number,match_date,tournament_name,stage,map_name,team_name,placement,kills,placement_points,kill_points,total_points,source_url,source_page_id,source_revision_id,source_revision_timestamp,scoring_system
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,orangutan,11,7,0,7,7,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,global esports,13,2,0,2,2,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,team tamilas,15,1,0,1,1,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,gods reign,10,8,0,8,8,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,team soul,4,3,4,3,7,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,midwave esports,9,5,0,5,5,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,oresports,1,8,10,8,18,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,gujarat tigers,3,4,5,4,9,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,entity gaming,6,3,2,3,5,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,team psyche,2,8,6,8,14,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,8bit,14,1,0,1,1,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,godlike esports,16,1,0,1,1,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,revenant esports,8,7,1,7,8,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,teamxspark,5,0,3,0,3,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,blind esports,7,1,1,1,2,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-3,3,2023-11-07T17:55:00+05:30,Upthrust Esports Diwali Battle 2023,,Erangel,gladiators esports,12,1,0,1,1,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,orangutan,6,5,2,5,7,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,global esports,13,8,0,8,8,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,team tamilas,9,0,0,0,0,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,gods reign,1,11,10,11,21,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,team soul,2,1,6,1,7,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,midwave esports,4,6,4,6,10,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,oresports,11,0,0,0,0,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,gujarat tigers,16,0,0,0,0,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,entity gaming,7,1,1,1,2,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,team psyche,10,2,0,2,2,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,8bit,3,6,5,6,11,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-4,4,2023-11-07T18:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Sanhok,godlike esports,14,2,0,2,2,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
